"seed","replicate","n_genes","variants_per_gene","n_case1","n_control1","n_case2","n_control2","bf_mode","pi11_truth","mtada_error","method","target","metric","threshold","value"
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_power",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","global","runtime_seconds",NA,18.085
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","pi11_estimate",NA,0.0145083451495694
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","auc",NA,0.628126315789474
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","auc",NA,0.59
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","auc",NA,0.537373737373737
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","pp08_power",0.8,0.2
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","pp08_fdp",0.8,0.166666666666667
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","pp08_discoveries",0.8,6
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","pp08_power",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","pp08_fdp",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","pp08_discoveries",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pp08_power",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pp08_fdp",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pp08_discoveries",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.01,0.00583784686133212
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.01,0.16
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.01,4
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.05,0.166666666666667
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.05,0.0495218663429098
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.05,0.2
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.05,6
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.1,0.166666666666667
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.1,0.0495218663429098
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.1,0.2
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.1,6
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.2,0.25
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.2,0.152791123718133
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.2,0.24
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.2,8
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","global","runtime_seconds",NA,18.132
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","auc",NA,0.731621052631579
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","auc",NA,0.783469387755102
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.861818181818182
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.24
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,6
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.00715106723428484
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.24
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,6
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.00715106723428484
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.24
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,6
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0.142857142857143
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.0998074419670097
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.24
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,7
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0.25
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.188868528218286
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.24
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,8
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.01,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.05,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.1,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.2,0
20260819,7,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.2,0
