"seed","replicate","method","parameter","truth","estimate","abs_error"
20260825,13,"mirage_joint","pi10",0.04,0.125097114759244,0.0850971147592441
20260825,13,"mirage_joint","pi01",0.01,0.00223150435592644,0.00776849564407356
20260825,13,"mirage_joint","pi11",0.01,0.0618833048860993,0.0518833048860993
20260825,13,"mirage_joint","eta1_C1",0.05,0.0927465878154929,0.0427465878154929
20260825,13,"mirage_joint","eta1_C2",0.2,0.00522352915170838,0.194776470848292
20260825,13,"mirage_joint","eta1_C3",0.5,0.521573082782051,0.0215730827820511
20260825,13,"mirage_joint","eta2_C1",0.03,0.0277771903569023,0.00222280964309772
20260825,13,"mirage_joint","eta2_C2",0.15,0.276531615818126,0.126531615818126
20260825,13,"mirage_joint","eta2_C3",0.4,0.0445132204351145,0.355486779564886
20260825,13,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260825,13,"separate_mirage","pi10",0.04,0.049,0.009
20260825,13,"separate_mirage","pi01",0.01,0.019,0.009
20260825,13,"separate_mirage","pi11",0.01,0.001,0.009
20260825,13,"separate_mirage","eta1_C1",0.05,0.0222217678219452,0.0277782321780548
20260825,13,"separate_mirage","eta1_C2",0.2,0.0102086045314927,0.189791395468507
20260825,13,"separate_mirage","eta1_C3",0.5,0.976254490987386,0.476254490987386
20260825,13,"separate_mirage","eta2_C1",0.03,0.145528560044766,0.115528560044766
20260825,13,"separate_mirage","eta2_C2",0.15,0.293951990560234,0.143951990560234
20260825,13,"separate_mirage","eta2_C3",0.4,0.115001298133957,0.284998701866043
20260825,13,"mtada_aggregated","pi00",0.94,0.93651898,0.00348102000000006
20260825,13,"mtada_aggregated","pi10",0.04,0.04348102,0.00348102
20260825,13,"mtada_aggregated","pi01",0.01,0.01348102,0.00348102
20260825,13,"mtada_aggregated","pi11",0.01,0.00651898,0.00348102
20260826,14,"mirage_joint","pi00",0.94,0.929989077201665,0.0100109227983346
20260826,14,"mirage_joint","pi10",0.04,0.0264567117842178,0.0135432882157822
20260826,14,"mirage_joint","pi01",0.01,2.68888249769997e-05,0.009973111175023
20260826,14,"mirage_joint","pi11",0.01,0.0435273221891398,0.0335273221891398
20260826,14,"mirage_joint","eta1_C1",0.05,0.0311311054977191,0.0188688945022809
20260826,14,"mirage_joint","eta1_C2",0.2,0.435825352891971,0.235825352891971
20260826,14,"mirage_joint","eta1_C3",0.5,0.955436349615644,0.455436349615644
20260826,14,"mirage_joint","eta2_C1",0.03,0.000150857566406786,0.0298491424335932
20260826,14,"mirage_joint","eta2_C2",0.15,0.168461367897027,0.0184613678970267
20260826,14,"mirage_joint","eta2_C3",0.4,0.98268131559076,0.582681315590759
20260826,14,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260826,14,"separate_mirage","pi10",0.04,0.049,0.009
20260826,14,"separate_mirage","pi01",0.01,0.019,0.009
20260826,14,"separate_mirage","pi11",0.01,0.001,0.009
20260826,14,"separate_mirage","eta1_C1",0.05,0.0130951836303098,0.0369048163696902
20260826,14,"separate_mirage","eta1_C2",0.2,0.443821759892843,0.243821759892843
20260826,14,"separate_mirage","eta1_C3",0.5,0.999743586680965,0.499743586680965
20260826,14,"separate_mirage","eta2_C1",0.03,0.00264536877648911,0.0273546312235109
20260826,14,"separate_mirage","eta2_C2",0.15,0.332777730108986,0.182777730108986
20260826,14,"separate_mirage","eta2_C3",0.4,0.999869818701246,0.599869818701246
20260826,14,"mtada_aggregated","pi00",0.94,0.93949683,0.000503169999999997
20260826,14,"mtada_aggregated","pi10",0.04,0.04050317,0.000503170000000004
20260826,14,"mtada_aggregated","pi01",0.01,0.01050317,0.000503170000000001
20260826,14,"mtada_aggregated","pi11",0.01,0.00949683,0.000503170000000001
20260827,15,"mirage_joint","pi00",0.94,0.793630749590047,0.146369250409953
20260827,15,"mirage_joint","pi10",0.04,0.164605420293459,0.124605420293459
20260827,15,"mirage_joint","pi01",0.01,0.0257406555227297,0.0157406555227297
20260827,15,"mirage_joint","pi11",0.01,0.0160231745937646,0.00602317459376456
20260827,15,"mirage_joint","eta1_C1",0.05,0.0229573746599493,0.0270426253400507
20260827,15,"mirage_joint","eta1_C2",0.2,0.218358007331893,0.0183580073318926
20260827,15,"mirage_joint","eta1_C3",0.5,0.310703171557999,0.189296828442001
20260827,15,"mirage_joint","eta2_C1",0.03,0.0221491260372834,0.00785087396271655
20260827,15,"mirage_joint","eta2_C2",0.15,0.196749776239986,0.0467497762399864
20260827,15,"mirage_joint","eta2_C3",0.4,0.685618055785179,0.285618055785179
20260827,15,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260827,15,"separate_mirage","pi10",0.04,0.049,0.009
20260827,15,"separate_mirage","pi01",0.01,0.019,0.009
20260827,15,"separate_mirage","pi11",0.01,0.001,0.009
20260827,15,"separate_mirage","eta1_C1",0.05,0.0218379429938615,0.0281620570061385
20260827,15,"separate_mirage","eta1_C2",0.2,0.44633371912024,0.24633371912024
20260827,15,"separate_mirage","eta1_C3",0.5,0.633190045357494,0.133190045357494
20260827,15,"separate_mirage","eta2_C1",0.03,0.022714398702867,0.007285601297133
